transaction_id,user_id,timestamp,transaction_type,feature_name,amount
T_2641457,U_02968,2025-10-23 07:21:06.966696,iap_purchase,Daily Reward,9.99
T_7878221,U_07109,2026-03-18 11:13:50.603060,coin_sink,Tournament Entry,416.0
T_6852957,U_03366,2025-10-31 20:02:05.292529,iap_purchase,Store Bundle,4.99
T_7789445,U_02852,2025-10-28 01:43:32.781278,coin_sink,Tournament Entry,1804.0
T_6268124,U_04788,2025-12-26 17:49:52.979297,coin_source,Baloot Room,8497.0
T_9760570,U_04729,2025-12-24 14:08:31.971197,coin_sink,Daily Reward,3402.0
T_4538826,U_04900,2026-01-07 19:57:11.503150,coin_sink,Store Bundle,1634.0
T_5510839,U_09888,2026-06-27 21:52:41.476147,iap_purchase,Daily Reward,4.99
T_9785288,U_03962,2025-11-23 14:10:58.865886,coin_sink,Daily Reward,4327.0
T_6121826,U_06750,2026-03-10 08:42:54.977497,coin_sink,Baloot Room,3489.0
T_1739399,U_02971,2025-11-13 09:58:48.712871,coin_source,Baloot Room,9276.0
T_6590625,U_01675,2025-09-11 02:34:14.365436,iap_purchase,Daily Reward,4.99
T_9627405,U_04998,2026-01-04 09:48:35.211521,coin_sink,Daily Reward,286.0
T_6735380,U_07277,2026-04-03 14:24:48.388838,coin_sink,Tournament Entry,1098.0
T_9918867,U_06988,2026-03-18 01:13:26.840684,coin_sink,Daily Reward,2596.0
T_1874160,U_03621,2025-11-12 03:26:13.717371,iap_purchase,Tournament Entry,4.99
T_3040377,U_01710,2025-09-10 09:14:01.404140,coin_source,Baloot Room,2133.0
T_1707771,U_05096,2026-01-13 23:39:58.919891,iap_purchase,Daily Reward,4.99
T_5818614,U_02358,2025-10-24 00:56:18.577857,coin_sink,Tournament Entry,2186.0
T_1974565,U_06787,2026-03-07 17:07:49.846984,coin_sink,Tournament Entry,1357.0
T_6650769,U_09268,2026-06-04 06:42:13.933393,coin_source,Tournament Entry,5323.0
T_5228268,U_02228,2025-10-05 07:02:49.576957,coin_source,Store Bundle,7740.0
T_2315201,U_08105,2026-04-30 19:48:50.333033,coin_source,Tournament Entry,1490.0
T_5772673,U_04492,2026-01-02 22:30:34.023402,coin_sink,Tournament Entry,1723.0
T_6419053,U_05508,2026-01-19 00:36:52.061206,coin_source,Baloot Room,4949.0
T_2894751,U_02622,2025-10-13 16:13:32.241224,coin_source,Daily Reward,5960.0
T_7987232,U_02424,2025-10-01 10:45:36.993699,iap_purchase,Store Bundle,9.99
T_9805100,U_08877,2026-06-07 00:09:13.015301,iap_purchase,Store Bundle,4.99
T_4650840,U_04312,2025-12-10 08:48:49.252925,coin_source,Tournament Entry,4985.0
T_1709221,U_01414,2025-08-21 13:54:42.448244,iap_purchase,Baloot Room,4.99
T_9840152,U_03406,2025-12-06 07:04:41.908190,coin_source,Baloot Room,6834.0
T_4314621,U_04332,2026-01-04 02:20:07.560756,coin_sink,Store Bundle,1237.0
T_8090389,U_02423,2025-09-29 09:53:03.078307,coin_source,Tournament Entry,3085.0
T_6892204,U_00033,2025-07-03 04:02:05.292529,coin_sink,Baloot Room,175.0
T_1546627,U_01325,2025-08-21 07:56:23.978397,coin_sink,Daily Reward,1960.0
T_1425870,U_05513,2026-01-24 04:59:41.638163,iap_purchase,Baloot Room,9.99
T_7797695,U_08326,2026-05-06 21:25:45.634563,coin_source,Baloot Room,5763.0
T_4096595,U_06272,2026-02-22 21:56:43.420342,coin_source,Baloot Room,2046.0
T_1664442,U_00210,2025-07-11 15:06:08.316831,coin_sink,Baloot Room,3079.0
T_1521919,U_06901,2026-03-10 21:00:16.201620,coin_source,Daily Reward,4384.0
T_1042973,U_00908,2025-08-09 02:36:41.260126,coin_sink,Store Bundle,4087.0
T_9275394,U_01831,2025-09-09 19:14:25.166516,coin_source,Baloot Room,4221.0
T_4019812,U_08549,2026-06-08 00:47:48.766876,iap_purchase,Daily Reward,9.99
T_7403993,U_02203,2025-09-22 09:08:41.692169,coin_sink,Tournament Entry,538.0
T_4476225,U_09305,2026-06-15 15:07:08.802880,coin_sink,Store Bundle,4471.0
T_3158223,U_08767,2026-05-17 23:47:02.322232,coin_source,Daily Reward,4181.0
T_3754206,U_04501,2025-12-18 06:23:39.261926,coin_sink,Store Bundle,1871.0
T_7526558,U_00132,2025-07-06 18:46:02.916291,iap_purchase,Tournament Entry,4.99
T_7988861,U_08344,2026-05-07 13:11:56.111611,coin_source,Store Bundle,2863.0
T_6845381,U_01612,2025-09-13 19:22:37.695769,coin_sink,Daily Reward,404.0
T_6677394,U_08623,2026-06-07 17:37:38.505850,coin_sink,Store Bundle,3742.0
T_7158741,U_06078,2026-02-19 19:59:03.834383,coin_sink,Store Bundle,884.0
T_1044425,U_03200,2025-10-25 18:36:15.337533,coin_sink,Baloot Room,257.0
T_6071065,U_05738,2026-02-02 10:06:52.601260,coin_sink,Store Bundle,970.0
T_5912699,U_00874,2025-08-03 20:49:28.136813,coin_source,Tournament Entry,8775.0
T_8661545,U_06583,2026-04-26 06:24:31.107110,coin_source,Daily Reward,5749.0
T_2273015,U_04099,2025-12-13 14:12:25.274527,coin_source,Store Bundle,1954.0
T_6826489,U_09348,2026-06-08 04:47:27.164716,coin_sink,Daily Reward,1465.0
T_8449967,U_02138,2025-09-20 00:11:57.191719,iap_purchase,Baloot Room,9.99
T_2262316,U_06735,2026-03-13 19:34:26.246624,iap_purchase,Daily Reward,4.99
T_2993454,U_02286,2025-10-01 09:51:36.669666,coin_sink,Tournament Entry,1329.0
T_7939826,U_00101,2025-08-08 15:36:31.539153,coin_sink,Store Bundle,692.0
T_1411742,U_00828,2025-09-02 04:31:28.028802,coin_sink,Daily Reward,4257.0
T_8304621,U_06319,2026-02-18 15:07:17.443744,coin_sink,Baloot Room,3250.0
T_4112511,U_01080,2025-08-12 09:17:54.707470,iap_purchase,Tournament Entry,4.99
T_9174001,U_00467,2025-07-18 00:15:24.572457,coin_sink,Tournament Entry,2385.0
T_5547799,U_00075,2025-07-03 16:49:49.738973,coin_sink,Baloot Room,3266.0
T_9917320,U_03860,2025-12-06 20:49:19.495949,coin_sink,Baloot Room,3474.0
T_3364368,U_06134,2026-02-12 21:02:43.096309,coin_source,Store Bundle,8703.0
T_4978230,U_06299,2026-02-27 21:35:59.135913,coin_source,Store Bundle,7899.0
T_2944551,U_03730,2025-12-10 02:55:50.495049,coin_sink,Tournament Entry,2853.0
T_6354064,U_02152,2025-09-20 12:27:52.007200,coin_source,Daily Reward,6919.0
T_3505392,U_09393,2026-06-12 20:12:53.357335,iap_purchase,Store Bundle,19.99
T_6468975,U_05783,2026-01-30 01:32:18.793879,coin_source,Baloot Room,8939.0
T_3403713,U_02340,2025-09-24 09:10:08.100810,coin_sink,Daily Reward,4937.0
T_5368216,U_02556,2025-10-05 06:24:13.825382,coin_sink,Store Bundle,2583.0
T_1307261,U_04561,2025-12-18 10:57:34.185418,coin_source,Tournament Entry,8201.0
T_4339718,U_08863,2026-05-20 11:53:18.199819,coin_source,Baloot Room,7000.0
T_1177677,U_04567,2025-12-20 16:12:57.677767,coin_sink,Store Bundle,2133.0
T_7419245,U_07871,2026-04-28 06:48:34.131413,coin_sink,Tournament Entry,2871.0
T_7393789,U_02558,2025-10-17 08:09:21.656165,coin_sink,Tournament Entry,4512.0
T_3040216,U_03278,2025-11-20 14:56:20.738073,coin_sink,Baloot Room,1280.0
T_3945570,U_01768,2025-09-15 12:02:48.496849,coin_sink,Store Bundle,3011.0
T_8822617,U_05365,2026-01-24 19:20:02.160216,coin_sink,Baloot Room,3563.0
T_8474572,U_00353,2025-07-20 20:22:58.217821,coin_sink,Baloot Room,3157.0
T_8891443,U_09552,2026-06-16 15:30:45.904590,iap_purchase,Baloot Room,4.99
T_6718150,U_08188,2026-05-13 20:31:45.310531,coin_source,Daily Reward,4338.0
T_1088909,U_08800,2026-05-21 04:41:41.530153,coin_sink,Store Bundle,1330.0
T_3167556,U_09688,2026-06-29 14:39:38.397839,coin_source,Daily Reward,9443.0
T_9548130,U_02923,2025-11-14 15:55:40.774077,iap_purchase,Tournament Entry,9.99
T_7466088,U_06819,2026-03-10 21:09:55.139513,coin_source,Daily Reward,7622.0
T_1617576,U_04916,2026-01-21 09:58:14.149414,coin_source,Store Bundle,5277.0
T_6185641,U_07962,2026-05-03 14:32:00.432043,coin_source,Store Bundle,9991.0
T_4992191,U_08888,2026-05-24 09:47:26.084608,coin_source,Store Bundle,6557.0
T_4305842,U_04721,2026-01-07 07:08:00.648064,coin_sink,Tournament Entry,2870.0
T_2565835,U_06889,2026-03-16 10:29:29.216921,coin_sink,Baloot Room,3719.0
T_9284830,U_04248,2025-12-06 00:44:38.667866,coin_source,Tournament Entry,1139.0
T_2532467,U_07734,2026-04-17 06:47:07.722772,iap_purchase,Store Bundle,49.99
T_4353276,U_04836,2026-01-25 11:53:00.918091,coin_sink,Baloot Room,4350.0
T_8575033,U_05700,2026-02-04 00:49:23.816381,iap_purchase,Baloot Room,9.99
T_9950131,U_04789,2025-12-23 18:42:26.894689,coin_source,Daily Reward,2138.0
T_4235400,U_06416,2026-03-05 04:06:07.236723,coin_sink,Baloot Room,2307.0
T_3229539,U_00329,2025-07-13 23:21:24.248424,coin_source,Tournament Entry,2738.0
T_5205615,U_00070,2025-07-23 12:27:00.162016,coin_sink,Tournament Entry,500.0
T_7032207,U_01124,2025-08-16 23:50:46.984698,iap_purchase,Tournament Entry,19.99
T_6146486,U_06360,2026-02-24 03:02:27.974797,coin_sink,Daily Reward,4774.0
T_5329932,U_00834,2025-08-21 09:46:51.521152,coin_sink,Store Bundle,2246.0
T_1518710,U_04374,2025-12-20 15:07:52.007200,coin_source,Store Bundle,2330.0
T_8660647,U_04262,2025-12-04 13:00:33.483348,iap_purchase,Tournament Entry,4.99
T_4864839,U_03824,2025-11-23 13:16:58.541854,iap_purchase,Tournament Entry,9.99
T_3333954,U_09155,2026-06-11 03:42:21.494149,iap_purchase,Store Bundle,4.99
T_6302498,U_08587,2026-05-12 10:05:17.551755,iap_purchase,Tournament Entry,4.99
T_4392064,U_00340,2025-07-13 08:59:37.317731,coin_sink,Store Bundle,4607.0
T_1431497,U_07654,2026-04-07 08:41:54.491449,coin_sink,Baloot Room,1075.0
T_3737934,U_08855,2026-05-26 04:52:46.876687,coin_source,Daily Reward,2698.0
T_9199397,U_07562,2026-04-05 00:05:54.275427,coin_source,Tournament Entry,5741.0
T_6164296,U_06304,2026-02-19 01:58:48.712871,coin_sink,Store Bundle,3561.0
T_2191946,U_00599,2025-08-07 19:54:01.404140,coin_sink,Daily Reward,2567.0
T_3090556,U_04287,2025-12-08 10:54:41.368136,coin_sink,Tournament Entry,2240.0
T_8675618,U_04485,2025-12-14 16:22:36.615661,coin_source,Baloot Room,2920.0
T_9838970,U_05007,2026-01-11 17:41:40.450045,coin_source,Store Bundle,8009.0
T_2080686,U_08396,2026-05-10 10:45:19.711971,coin_sink,Baloot Room,4490.0
T_2506251,U_08601,2026-05-12 22:21:12.367236,iap_purchase,Daily Reward,4.99
T_3551506,U_08434,2026-05-11 20:02:48.496849,iap_purchase,Daily Reward,19.99
T_2665720,U_07048,2026-03-18 05:47:21.764176,coin_source,Tournament Entry,1131.0
T_3223112,U_05427,2026-01-18 01:39:04.914491,coin_source,Baloot Room,9500.0
T_2374716,U_07003,2026-03-22 14:21:55.571557,coin_source,Tournament Entry,8620.0
T_3421430,U_05337,2026-01-16 18:48:12.529252,coin_source,Daily Reward,6429.0
T_9772677,U_09812,2026-06-27 03:17:43.906390,coin_source,Daily Reward,8029.0
T_7299057,U_09584,2026-06-19 19:32:51.197119,coin_source,Store Bundle,2877.0
T_4666083,U_07350,2026-03-28 06:22:04.212421,coin_source,Tournament Entry,399.0
T_3914187,U_02113,2025-09-28 02:17:49.306930,coin_source,Tournament Entry,3935.0
T_3480672,U_05966,2026-02-09 17:51:45.310531,coin_source,Store Bundle,4419.0
T_5080708,U_00168,2025-07-07 02:18:23.870387,coin_sink,Store Bundle,1329.0
T_5499574,U_00781,2025-08-04 11:20:54.005400,coin_source,Store Bundle,2996.0
T_7729497,U_05983,2026-02-08 08:45:21.872187,coin_sink,Store Bundle,3369.0
T_8348328,U_08305,2026-05-13 03:01:53.411341,coin_source,Baloot Room,8208.0
T_8466354,U_08794,2026-05-19 23:26:18.037803,coin_sink,Tournament Entry,2318.0
T_7186435,U_04593,2026-01-04 14:59:39.477947,coin_sink,Daily Reward,476.0
T_7481984,U_09677,2026-06-20 05:01:25.328532,coin_sink,Daily Reward,2063.0
T_4119663,U_07933,2026-05-05 13:07:36.885688,iap_purchase,Store Bundle,9.99
T_8245820,U_01722,2025-09-03 19:44:48.388838,coin_sink,Store Bundle,1686.0
T_1421330,U_01600,2025-08-28 08:51:50.711071,coin_source,Store Bundle,2789.0
T_6662922,U_09168,2026-06-10 15:05:42.394239,coin_source,Store Bundle,4864.0
T_3965340,U_03281,2025-11-08 17:34:02.484248,coin_sink,Baloot Room,4753.0
T_1103404,U_07654,2026-04-24 08:41:54.491449,coin_source,Baloot Room,831.0
T_9228911,U_02287,2025-09-25 10:44:10.585058,coin_sink,Baloot Room,2301.0
T_7827501,U_03977,2025-11-29 03:19:27.596759,coin_sink,Daily Reward,2982.0
T_2866552,U_04481,2025-12-13 12:52:20.954095,coin_source,Baloot Room,5205.0
T_4503376,U_04768,2026-01-13 00:18:34.671467,coin_sink,Daily Reward,1909.0
T_1360835,U_02378,2025-10-22 18:27:36.885688,coin_source,Tournament Entry,8208.0
T_4015190,U_05551,2026-01-31 14:17:10.423042,coin_sink,Store Bundle,1011.0
T_2718748,U_08435,2026-05-14 20:55:22.412241,coin_sink,Tournament Entry,4940.0
T_4121752,U_01992,2025-09-11 16:17:25.544554,iap_purchase,Baloot Room,4.99
T_1192035,U_05457,2026-01-24 03:56:02.376237,coin_source,Baloot Room,4938.0
T_3110367,U_03708,2025-11-17 07:39:24.356435,coin_source,Tournament Entry,866.0
T_6954848,U_02116,2025-09-26 04:55:31.053105,coin_source,Baloot Room,8908.0
T_7901083,U_00085,2025-08-09 01:35:28.892889,coin_source,Baloot Room,2435.0
T_6507855,U_01408,2025-08-25 08:39:18.955895,coin_sink,Tournament Entry,3082.0
T_5587345,U_02453,2025-10-03 12:10:00.540054,iap_purchase,Baloot Room,4.99
T_4511318,U_03304,2025-11-01 13:43:02.538253,coin_source,Tournament Entry,1600.0
T_5309718,U_01807,2025-09-05 22:12:51.197119,coin_sink,Daily Reward,1791.0
T_2074833,U_07763,2026-04-15 08:11:31.269126,coin_source,Baloot Room,4520.0
T_2251537,U_03104,2025-11-10 06:29:59.459945,coin_sink,Tournament Entry,837.0
T_1054103,U_09451,2026-06-28 23:01:40.450045,coin_source,Tournament Entry,4666.0
T_9477209,U_04391,2025-12-10 06:01:28.568856,coin_sink,Tournament Entry,464.0
T_6132188,U_08648,2026-05-26 15:31:46.390639,coin_sink,Baloot Room,2993.0
T_3617494,U_04527,2025-12-17 05:10:21.062106,coin_sink,Baloot Room,4712.0
T_9679288,U_06831,2026-03-08 07:40:42.124212,coin_sink,Daily Reward,1502.0
T_8680826,U_07243,2026-04-09 08:37:35.265526,coin_source,Baloot Room,2283.0
T_1549197,U_04680,2025-12-27 19:12:50.117011,coin_source,Tournament Entry,6150.0
T_2807019,U_06823,2026-03-26 00:40:10.801080,coin_sink,Store Bundle,4626.0
T_6764833,U_09284,2026-06-10 20:43:16.579657,coin_sink,Store Bundle,3381.0
T_4217322,U_06332,2026-02-23 02:30:38.343834,iap_purchase,Store Bundle,9.99
T_9250743,U_07652,2026-04-06 06:56:46.660666,coin_source,Store Bundle,8816.0
T_6984275,U_01743,2025-09-03 14:08:40.612061,coin_sink,Baloot Room,2945.0
T_5989987,U_05858,2026-02-03 19:14:42.448244,coin_source,Daily Reward,6177.0
T_8535574,U_08865,2026-06-13 13:38:26.030603,coin_source,Store Bundle,1226.0
T_6494153,U_03783,2025-11-22 01:21:48.010801,coin_sink,Daily Reward,184.0
T_2445770,U_02909,2025-10-19 03:39:45.958595,coin_source,Daily Reward,2735.0
T_5131596,U_03228,2025-11-02 19:08:04.968496,coin_source,Tournament Entry,4079.0
T_5987987,U_02706,2025-10-12 17:49:01.134113,coin_source,Store Bundle,1926.0
T_6480004,U_07053,2026-03-21 10:10:11.341134,coin_source,Baloot Room,7975.0
T_4333961,U_01081,2025-08-13 10:10:28.622862,coin_sink,Tournament Entry,3037.0
T_9208775,U_05059,2026-01-06 15:15:04.050405,coin_source,Baloot Room,2043.0
T_5748935,U_00709,2025-08-02 20:16:12.097209,coin_sink,Store Bundle,602.0
T_7333131,U_07846,2026-04-22 08:54:26.246624,coin_source,Baloot Room,9252.0
T_9438520,U_00146,2025-07-19 07:01:57.731773,iap_purchase,Baloot Room,4.99
T_9127090,U_02575,2025-10-04 23:02:58.217821,iap_purchase,Store Bundle,4.99
T_7785103,U_05289,2026-01-14 00:45:04.590459,coin_sink,Baloot Room,3087.0
T_9287266,U_08691,2026-06-28 05:12:04.752475,coin_source,Baloot Room,9952.0
T_6853831,U_00238,2025-07-15 15:37:57.947794,coin_sink,Daily Reward,4922.0
T_3460607,U_09220,2026-06-09 12:39:05.994599,iap_purchase,Store Bundle,19.99
T_6546729,U_01755,2025-09-17 00:39:27.596759,coin_sink,Baloot Room,2374.0
T_4608839,U_05185,2026-01-14 05:38:17.389738,coin_sink,Tournament Entry,1821.0
T_1340708,U_04530,2025-12-22 07:48:02.808280,coin_sink,Store Bundle,2024.0
T_7125069,U_06171,2026-02-18 05:27:37.965796,coin_source,Tournament Entry,7766.0
T_2110900,U_02302,2025-10-09 23:52:39.315931,coin_sink,Daily Reward,3767.0
T_5227588,U_08053,2026-05-03 22:15:26.732673,coin_source,Daily Reward,8872.0
T_6695462,U_04686,2025-12-20 00:28:13.609360,iap_purchase,Tournament Entry,4.99
T_2852049,U_05602,2026-02-22 10:58:00.108010,iap_purchase,Tournament Entry,9.99
T_1048826,U_09216,2026-06-03 09:08:50.333033,coin_source,Store Bundle,7104.0
T_7483515,U_01314,2025-08-22 22:18:10.909090,coin_source,Baloot Room,5406.0
T_2228764,U_01704,2025-09-09 03:58:37.911791,coin_sink,Store Bundle,3924.0
T_1090780,U_09022,2026-06-06 07:11:10.747074,coin_sink,Tournament Entry,4126.0
T_9845407,U_03118,2025-10-29 18:45:54.275427,coin_source,Store Bundle,4320.0
T_2075225,U_08578,2026-05-17 02:12:12.313231,coin_source,Baloot Room,442.0
T_2998117,U_08448,2026-05-07 08:18:43.312331,iap_purchase,Store Bundle,4.99
T_2747475,U_02275,2025-09-27 00:13:23.600360,iap_purchase,Daily Reward,49.99
T_4476610,U_01412,2025-08-23 12:09:34.617461,coin_sink,Baloot Room,1834.0
T_9392439,U_05496,2026-01-20 14:06:05.076507,coin_sink,Baloot Room,1319.0
T_2438707,U_05663,2026-03-23 16:24:28.946894,coin_source,Tournament Entry,888.0
T_3940342,U_08497,2026-05-12 03:14:25.166516,coin_source,Tournament Entry,1167.0
T_6716430,U_06714,2026-03-06 01:10:34.023402,coin_source,Baloot Room,4310.0
T_9307489,U_01773,2025-09-07 16:25:38.073807,coin_sink,Store Bundle,2424.0
T_7982860,U_00839,2025-08-02 14:09:41.098109,coin_sink,Daily Reward,506.0
T_8556521,U_09470,2026-06-30 15:40:24.842484,coin_sink,Store Bundle,1192.0
T_7642365,U_00934,2025-08-16 01:23:23.060306,coin_sink,Store Bundle,2340.0
T_7765683,U_02208,2025-10-09 13:31:31.269126,iap_purchase,Daily Reward,4.99
T_4775207,U_07775,2026-04-17 18:42:18.253825,coin_sink,Baloot Room,3121.0
T_8547040,U_01624,2025-09-13 05:53:24.680468,iap_purchase,Store Bundle,4.99
T_3984564,U_08128,2026-05-05 15:57:50.387038,coin_sink,Tournament Entry,2500.0
T_2552304,U_00647,2025-07-25 13:57:09.342934,coin_source,Tournament Entry,5928.0
T_5844980,U_09431,2026-06-20 05:30:22.142214,coin_source,Daily Reward,7285.0
T_5038150,U_02032,2025-09-15 03:20:02.160216,coin_sink,Store Bundle,2693.0
T_5610687,U_02389,2025-09-27 04:05:49.954995,coin_source,Daily Reward,3927.0
T_6636052,U_07727,2026-05-07 00:39:10.315031,coin_source,Baloot Room,3573.0
T_3839445,U_03308,2025-11-09 17:13:18.199819,coin_source,Daily Reward,9069.0
T_6553533,U_00964,2025-08-07 03:40:20.522052,coin_sink,Baloot Room,3778.0
T_4120274,U_08940,2026-05-23 07:20:49.684968,coin_source,Baloot Room,3031.0
T_4651975,U_06207,2026-03-08 12:59:58.919891,coin_sink,Tournament Entry,2778.0
T_6331796,U_09428,2026-06-20 02:52:40.396039,coin_source,Tournament Entry,5202.0
T_7647174,U_07075,2026-03-22 05:26:37.479747,iap_purchase,Store Bundle,4.99
T_5634643,U_04562,2026-01-02 11:50:08.100810,coin_source,Store Bundle,5347.0
T_9557775,U_06986,2026-03-23 23:28:19.009900,coin_source,Tournament Entry,7586.0
T_6036828,U_04334,2025-12-10 04:05:15.391539,coin_source,Daily Reward,2106.0
T_5126458,U_08141,2026-04-25 03:21:11.287128,coin_sink,Store Bundle,610.0
T_1977585,U_07615,2026-04-14 22:31:51.791179,coin_source,Tournament Entry,5532.0
T_4135762,U_02723,2025-10-08 08:42:37.695769,coin_source,Store Bundle,1819.0
T_3412033,U_07236,2026-03-30 02:29:37.857785,coin_sink,Store Bundle,1905.0
T_8268926,U_07280,2026-03-24 17:02:30.135013,coin_source,Daily Reward,1613.0
T_8680818,U_08848,2026-05-31 22:44:49.468946,coin_sink,Baloot Room,1960.0
T_9294239,U_02388,2025-10-10 03:13:16.039603,coin_sink,Daily Reward,4490.0
T_9769703,U_00959,2025-08-13 23:17:30.945094,coin_sink,Baloot Room,1964.0
T_8513732,U_02774,2025-10-21 05:23:27.380738,coin_sink,Tournament Entry,4051.0
T_7956668,U_05530,2026-01-22 19:53:18.199819,coin_sink,Store Bundle,4015.0
T_8205835,U_05744,2026-02-12 15:22:16.093609,coin_sink,Store Bundle,2096.0
T_8372303,U_09347,2026-06-10 03:54:53.249324,coin_sink,Tournament Entry,2009.0
T_2558391,U_05297,2026-01-19 07:45:35.913591,coin_sink,Baloot Room,2064.0
T_1429646,U_02401,2025-10-13 14:36:36.939693,coin_source,Baloot Room,7785.0
T_6305322,U_00186,2025-07-16 18:04:34.347434,iap_purchase,Daily Reward,4.99
T_7412368,U_09061,2026-05-28 17:21:13.447344,iap_purchase,Baloot Room,4.99
T_3114653,U_04941,2026-01-02 07:52:22.034203,coin_source,Tournament Entry,2024.0
T_1500449,U_06683,2026-04-11 22:01:02.646264,coin_sink,Tournament Entry,751.0
T_2024516,U_05882,2026-02-08 16:16:16.417641,coin_sink,Baloot Room,1508.0
T_8469880,U_05285,2026-01-22 21:14:48.928892,iap_purchase,Baloot Room,4.99
T_8759839,U_01453,2025-08-23 00:04:45.148514,iap_purchase,Tournament Entry,9.99
T_6109253,U_03173,2025-11-22 18:56:59.621962,coin_source,Tournament Entry,9046.0
T_8896734,U_08235,2026-05-03 13:42:19.333933,coin_sink,Store Bundle,729.0
T_3046631,U_03436,2025-11-05 09:21:39.369936,iap_purchase,Daily Reward,4.99
T_6592443,U_01277,2025-09-05 13:53:16.039603,coin_source,Daily Reward,986.0
T_1752166,U_06083,2026-02-10 00:21:53.411341,coin_sink,Baloot Room,248.0
T_3544435,U_01618,2025-09-08 00:38:01.188118,coin_source,Tournament Entry,5699.0
T_8695454,U_09503,2026-06-22 20:35:04.050405,coin_source,Daily Reward,443.0
T_8912819,U_03829,2025-12-20 17:39:48.118811,iap_purchase,Daily Reward,4.99
T_4450012,U_06436,2026-02-20 21:37:25.544554,coin_source,Daily Reward,5270.0
T_9026896,U_08171,2026-05-21 05:38:08.748874,coin_source,Baloot Room,2817.0
T_7362547,U_01256,2025-08-18 19:29:23.816381,coin_sink,Tournament Entry,3140.0
